[2024-10-28T01:16:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.08, pressure_hPa:1010.07, humidity_%:37.66
[2024-10-28T01:17:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.10, pressure_hPa:1010.21, humidity_%:37.71
[2024-10-28T01:18:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.08, pressure_hPa:1010.18, humidity_%:37.45
[2024-10-28T01:19:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.08, pressure_hPa:1010.07, humidity_%:37.66
[2024-10-28T01:19:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.08, pressure_hPa:1010.12, humidity_%:37.33
[2024-10-28T01:20:37] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.09, pressure_hPa:1010.08, humidity_%:37.51
[2024-10-28T01:21:21] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.09, pressure_hPa:1010.08, humidity_%:37.69
[2024-10-28T01:22:05] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.08, pressure_hPa:1010.13, humidity_%:37.43
[2024-10-28T01:22:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.06, pressure_hPa:1010.04, humidity_%:38.19
[2024-10-28T01:23:33] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.07, pressure_hPa:1010.20, humidity_%:37.45
[2024-10-28T01:24:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.07, pressure_hPa:1010.22, humidity_%:37.57
[2024-10-28T01:25:02] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.06, pressure_hPa:1010.23, humidity_%:37.56
[2024-10-28T01:25:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.06, pressure_hPa:1010.14, humidity_%:37.37
[2024-10-28T01:26:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.05, pressure_hPa:1010.19, humidity_%:37.54
[2024-10-28T01:27:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.04, pressure_hPa:1010.12, humidity_%:37.69
[2024-10-28T01:27:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.05, pressure_hPa:1010.24, humidity_%:37.85
[2024-10-28T01:28:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.05, pressure_hPa:1010.21, humidity_%:37.87
[2024-10-28T01:29:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.05, pressure_hPa:1010.24, humidity_%:37.61
[2024-10-28T01:30:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.05, pressure_hPa:1010.15, humidity_%:37.80
[2024-10-28T01:30:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.05, pressure_hPa:1010.32, humidity_%:37.74
[2024-10-28T01:31:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.03, pressure_hPa:1010.30, humidity_%:37.71
[2024-10-28T01:32:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.03, pressure_hPa:1010.27, humidity_%:37.80
[2024-10-28T01:33:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.31, humidity_%:37.53
[2024-10-28T01:33:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.03, pressure_hPa:1010.25, humidity_%:37.71
[2024-10-28T01:34:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.03, pressure_hPa:1010.27, humidity_%:37.69
[2024-10-28T01:35:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.34, humidity_%:37.96
[2024-10-28T01:36:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.26, humidity_%:37.86
[2024-10-28T01:36:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.28, humidity_%:37.89
[2024-10-28T01:37:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.28, humidity_%:37.32
[2024-10-28T01:38:15] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.02, pressure_hPa:1010.30, humidity_%:37.92
